ch00_rms,ch01_rms,ch02_rms,ch03_rms,ch04_rms,ch05_rms,ch06_rms,ch07_rms,ch08_rms,ch09_rms,ch10_rms,ch11_rms,ch12_rms,ch13_rms,ch14_rms,ch15_rms,ch00_maxabs,ch01_maxabs,ch02_maxabs,ch03_maxabs,ch04_maxabs,ch05_maxabs,ch06_maxabs,ch07_maxabs,ch08_maxabs,ch09_maxabs,ch10_maxabs,ch11_maxabs,ch12_maxabs,ch13_maxabs,ch14_maxabs,ch15_maxabs,ch00_mav,ch01_mav,ch02_mav,ch03_mav,ch04_mav,ch05_mav,ch06_mav,ch07_mav,ch08_mav,ch09_mav,ch10_mav,ch11_mav,ch12_mav,ch13_mav,ch14_mav,ch15_mav,ch00_fft-peakfreq,ch01_fft-peakfreq,ch02_fft-peakfreq,ch03_fft-peakfreq,ch04_fft-peakfreq,ch05_fft-peakfreq,ch06_fft-peakfreq,ch07_fft-peakfreq,ch08_fft-peakfreq,ch09_fft-peakfreq,ch10_fft-peakfreq,ch11_fft-peakfreq,ch12_fft-peakfreq,ch13_fft-peakfreq,ch14_fft-peakfreq,ch15_fft-peakfreq,ch00_fft-maxpower,ch01_fft-maxpower,ch02_fft-maxpower,ch03_fft-maxpower,ch04_fft-maxpower,ch05_fft-maxpower,ch06_fft-maxpower,ch07_fft-maxpower,ch08_fft-maxpower,ch09_fft-maxpower,ch10_fft-maxpower,ch11_fft-maxpower,ch12_fft-maxpower,ch13_fft-maxpower,ch14_fft-maxpower,ch15_fft-maxpower,ch00_fft-highfreq,ch01_fft-highfreq,ch02_fft-highfreq,ch03_fft-highfreq,ch04_fft-highfreq,ch05_fft-highfreq,ch06_fft-highfreq,ch07_fft-highfreq,ch08_fft-highfreq,ch09_fft-highfreq,ch10_fft-highfreq,ch11_fft-highfreq,ch12_fft-highfreq,ch13_fft-highfreq,ch14_fft-highfreq,ch15_fft-highfreq,ch00_fft-lowfreq,ch01_fft-lowfreq,ch02_fft-lowfreq,ch03_fft-lowfreq,ch04_fft-lowfreq,ch05_fft-lowfreq,ch06_fft-lowfreq,ch07_fft-lowfreq,ch08_fft-lowfreq,ch09_fft-lowfreq,ch10_fft-lowfreq,ch11_fft-lowfreq,ch12_fft-lowfreq,ch13_fft-lowfreq,ch14_fft-lowfreq,ch15_fft-lowfreq,ch00_fft-halfwidth,ch01_fft-halfwidth,ch02_fft-halfwidth,ch03_fft-halfwidth,ch04_fft-halfwidth,ch05_fft-halfwidth,ch06_fft-halfwidth,ch07_fft-halfwidth,ch08_fft-halfwidth,ch09_fft-halfwidth,ch10_fft-halfwidth,ch11_fft-halfwidth,ch12_fft-halfwidth,ch13_fft-halfwidth,ch14_fft-halfwidth,ch15_fft-halfwidth,ch00_thresh3-events,ch01_thresh3-events,ch02_thresh3-events,ch03_thresh3-events,ch04_thresh3-events,ch05_thresh3-events,ch06_thresh3-events,ch07_thresh3-events,ch08_thresh3-events,ch09_thresh3-events,ch10_thresh3-events,ch11_thresh3-events,ch12_thresh3-events,ch13_thresh3-events,ch14_thresh3-events,ch15_thresh3-events,ch00_thresh2-events,ch01_thresh2-events,ch02_thresh2-events,ch03_thresh2-events,ch04_thresh2-events,ch05_thresh2-events,ch06_thresh2-events,ch07_thresh2-events,ch08_thresh2-events,ch09_thresh2-events,ch10_thresh2-events,ch11_thresh2-events,ch12_thresh2-events,ch13_thresh2-events,ch14_thresh2-events,ch15_thresh2-events,gesture,stage,user,is_outlier,stage_gesture,how_many_stage_gesture
9.875342400468154,9.514717405293103,10.241042012246345,11.474121556009216,14.25454265085762,19.27925080765039,18.81309809356941,17.160605684306308,17.80669721611121,18.488088922012004,16.442678990795084,14.929795617406835,15.87923763138834,17.03430181435999,20.19069520025936,22.82441594886841,33.31471252441406,35.5825309753418,37.967994689941406,43.70623016357422,56.80679702758789,77.06355285644531,77.27719116210938,65.58466339111328,63.937862396240234,60.68984603881836,52.21512985229492,42.53756332397461,55.24705505371094,48.75635528564453,63.83100891113281,90.22027587890624,7.289412861080332,7.006994962827726,7.502492542090741,8.540007866935975,10.523335969651288,13.982223985039376,13.831447455972771,13.263031204891476,13.68420279826969,13.556941782649268,12.448543413897807,11.640914299779318,12.027301453138618,12.62129040296528,14.12046549211849,15.72785674990578,81.81818181818183,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.27272727272728,227.27272727272728,236.36363636363637,109.0909090909091,109.0909090909091,90.90909090909092,90.90909090909092,90.90909090909092,283.8999575521318,259.6202906690632,276.06851533410304,296.70328853017116,357.6049093488539,467.5671712142719,426.41039079785554,330.9694256272112,379.8365369848813,431.05088037168525,357.1835853029223,318.42551830605214,341.8913962708463,424.2827684060985,621.6874566281547,737.1820324111472,154.54545454545456,181.81818181818184,190.9090909090909,190.9090909090909,200.00000000000003,254.54545454545456,200.00000000000003,318.1818181818182,318.1818181818182,318.1818181818182,318.1818181818182,309.0909090909091,181.81818181818184,163.63636363636363,154.54545454545456,154.54545454545456,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,36.36363636363637,36.36363636363637,63.63636363636364,72.72727272727273,72.72727272727273,54.54545454545455,45.45454545454546,45.45454545454546,45.45454545454546,54.54545454545455,109.0909090909091,136.36363636363637,145.45454545454547,145.45454545454547,154.54545454545456,209.0909090909091,163.63636363636363,281.8181818181818,254.54545454545456,245.45454545454544,245.45454545454544,254.54545454545456,136.36363636363637,118.1818181818182,109.0909090909091,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,thumb_down,pinch_release_thumb_swipes_static_arm_hanging,91,False,pinch_release_thumb_swipes_static_arm_hanging__thumb_down,few
16.926420869054585,16.485643627150974,18.001385283688784,20.358561363439684,25.384038426345455,32.03381721547034,33.223861187641575,32.49815866166524,30.566879897666382,30.003625941015983,27.218443030782396,25.131462227703288,29.531359788963737,42.70785253135976,43.25110916371433,40.340477206603545,75.09467315673828,79.58961486816406,92.04448699951172,108.193359375,138.9027862548828,172.86366271972656,171.539794921875,176.40582275390625,204.14306640625,197.4421539306641,169.4459991455078,133.75100708007812,106.77361297607422,177.21127319335938,137.5128173828125,139.91220092773438,12.220683075335216,11.476430256393822,12.21684799026698,13.366751533611254,16.17358568275178,20.490642900798807,21.648230336132375,20.94471972063184,18.599982052059335,17.470034631273965,16.533826430954715,16.847215786982666,20.978592325272885,29.37077222700146,32.96599606099454,31.787236561558466,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,81.81818181818183,81.81818181818183,90.90909090909092,236.36363636363637,90.90909090909092,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,508.41890180283474,489.8024720685741,536.6573517840391,622.692614608753,799.2249480345877,1037.2438243956587,1107.858908768156,1054.724496174831,781.724409336593,666.5508852883576,611.8355456973114,708.3996628405687,936.0115659178998,1404.115207061542,1319.17244073551,959.912315308138,163.63636363636363,181.81818181818184,181.81818181818184,181.81818181818184,172.72727272727275,163.63636363636363,154.54545454545456,154.54545454545456,336.3636363636364,354.54545454545456,336.3636363636364,281.81818181818187,154.54545454545456,154.54545454545456,154.54545454545456,209.09090909090912,45.45454545454546,54.54545454545455,54.54545454545455,54.54545454545455,45.45454545454546,45.45454545454546,45.45454545454546,36.36363636363637,45.45454545454546,54.54545454545455,45.45454545454546,36.36363636363637,36.36363636363637,36.36363636363637,27.272727272727273,27.272727272727273,118.1818181818182,127.2727272727273,127.2727272727273,127.2727272727273,127.27272727272728,118.1818181818182,109.0909090909091,118.1818181818182,290.90909090909093,300.0,290.90909090909093,245.4545454545455,118.1818181818182,118.1818181818182,127.27272727272728,181.81818181818184,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,thumb_down,pinch_release_thumb_swipes_static_arm_hanging,91,True,pinch_release_thumb_swipes_static_arm_hanging__thumb_down,few
4.232787208728648,4.218681193745237,4.067013271691715,4.680153979464209,5.17556792930129,5.931600224093072,8.420402163315218,12.669130350239351,25.544690983030932,44.83316899081199,40.263901357210656,32.712814423659154,20.407493468746136,13.455768113640564,7.955714604068226,5.873175504315767,12.297005653381348,13.812743186950684,15.190156936645508,15.98548984527588,16.79847526550293,19.628904342651367,31.87070655822754,55.548858642578125,141.59906005859375,202.6485290527344,138.5654754638672,138.5011444091797,79.79227447509766,46.02631378173828,26.177854537963867,18.92635154724121,3.1976779437708585,3.2136048497124152,3.02041887705299,3.357596058299003,3.779333077512935,4.358574374362996,6.003532934595238,7.909914520238949,15.081483515087433,28.18769951862368,27.314753154089505,21.546590494975153,15.141850549016487,10.42575446475636,6.213296368836679,4.330741133329204,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,72.72727272727273,90.90909090909092,163.63636363636363,154.54545454545456,118.1818181818182,163.63636363636363,90.90909090909092,90.90909090909092,90.90909090909092,81.81818181818183,84.9862173250907,90.49172430695072,85.20159536428854,104.95841156863284,113.23396058851311,115.72529811956484,197.4570870832605,247.1299715828931,423.0189988957893,676.8966187931684,650.5169982224496,625.2098042973671,314.768334057834,231.34088928210355,150.92019602165934,114.92362115630668,236.36363636363637,136.36363636363637,236.36363636363637,227.27272727272728,236.36363636363637,245.45454545454547,145.45454545454547,245.45454545454547,354.54545454545456,290.90909090909093,236.36363636363637,281.81818181818187,209.09090909090912,172.72727272727275,163.63636363636363,227.27272727272728,45.45454545454546,36.36363636363637,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,27.272727272727273,45.45454545454546,54.54545454545455,63.63636363636364,54.54545454545455,72.72727272727273,45.45454545454546,36.36363636363637,45.45454545454546,36.36363636363637,190.9090909090909,100.0,190.9090909090909,181.8181818181818,190.9090909090909,200.0,118.1818181818182,200.0,300.0,227.2727272727273,181.8181818181818,209.09090909090912,163.63636363636363,136.36363636363637,118.1818181818182,190.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,thumb_down,pinch_release_thumb_swipes_static_arm_raised,52,False,pinch_release_thumb_swipes_static_arm_raised__thumb_down,few
8.911137394401711,9.14189660075401,9.743423429575843,9.788254440718791,10.759559176740265,13.09600322050327,17.248296610542376,25.20061801812647,45.13737794400253,70.0587523927489,54.64062974705872,48.19989820754842,37.942581145822395,26.915712828506095,17.111882369311473,12.649023438431737,26.38016891479492,26.0986270904541,33.185874938964844,33.7224235534668,41.24298858642578,57.010005950927734,72.09850311279297,93.17533111572266,169.49742126464844,234.60885620117188,185.08338928222656,158.42271423339844,129.5175323486328,110.72351837158205,68.35855102539062,53.68186569213867,6.88675690330565,7.0078378962860866,7.183546915273605,7.271646932063794,8.020442062692547,9.59040230021558,12.42753753196448,18.294836535304785,32.08833480463787,51.3358048891818,39.332824495976624,36.0743904391473,27.653233509443023,18.602163769846612,12.485538286995142,9.31833873680708,109.0909090909091,118.1818181818182,118.1818181818182,118.1818181818182,118.1818181818182,154.54545454545456,154.54545454545456,154.54545454545456,109.0909090909091,100.0,109.0909090909091,90.90909090909092,90.90909090909092,90.90909090909092,109.0909090909091,109.0909090909091,212.2885618966285,215.77126503617055,224.72818570857993,239.3292159809427,278.1559282146106,341.19316341304113,452.7597474346812,636.9667571152573,897.7053083135955,1447.2857290111797,1175.41001091848,1066.5931233973388,814.354343928197,548.2007096104335,368.9930068832669,298.4306002755643,181.81818181818184,181.81818181818184,181.81818181818184,190.9090909090909,190.9090909090909,236.36363636363637,236.36363636363637,200.00000000000003,372.72727272727275,372.72727272727275,236.36363636363637,254.54545454545456,209.09090909090912,209.09090909090912,181.81818181818184,181.81818181818184,54.54545454545455,63.63636363636364,72.72727272727273,72.72727272727273,72.72727272727273,81.81818181818183,81.81818181818183,81.81818181818183,54.54545454545455,45.45454545454546,54.54545454545455,45.45454545454546,45.45454545454546,45.45454545454546,54.54545454545455,54.54545454545455,127.2727272727273,118.1818181818182,109.09090909090912,118.1818181818182,118.1818181818182,154.54545454545456,154.54545454545456,118.1818181818182,318.1818181818182,327.2727272727273,181.8181818181818,209.0909090909091,163.63636363636363,163.63636363636363,127.2727272727273,127.2727272727273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,1.0,0.0,thumb_down,pinch_release_thumb_swipes_static_arm_raised,52,True,pinch_release_thumb_swipes_static_arm_raised__thumb_down,few
19.031222158982334,15.90953853076632,13.786181694948274,13.687741743216847,15.904624105463034,23.764807116805727,18.982968636457368,17.693965239927454,24.49636199718111,43.522754476377465,41.55353113724485,67.78949664850352,74.40421785770485,51.33870673720571,39.73305873364824,34.55514766453365,84.83494567871094,67.78147888183594,58.20759963989258,55.67340850830078,72.32080078125,132.36558532714844,90.6477279663086,69.33301544189453,116.28854370117188,247.79495239257812,166.8450164794922,378.6583557128906,367.5928649902344,255.28045654296875,150.57093811035156,142.08590698242188,11.50687438725621,9.858953180909158,9.223934094095602,9.309621382619,9.992467830588364,13.006015016358685,11.807092943855308,10.67831356713379,13.716154853034428,22.45700021335347,25.621976755898107,35.02007270604372,38.82504422129555,28.70339546041055,25.387434836172243,21.61984159351718,90.90909090909092,81.81818181818183,81.81818181818183,81.81818181818183,81.81818181818183,118.1818181818182,81.81818181818183,81.81818181818183,81.81818181818183,127.27272727272728,163.63636363636363,172.72727272727275,81.81818181818183,90.90909090909092,136.36363636363637,163.63636363636363,274.82640740981645,246.95003467569043,206.5336734858268,216.6775981149355,274.85730583136973,417.97646001700303,324.2418390533728,282.9263743226525,388.098715631444,732.3955102332898,1171.586246386622,1092.0015338157064,1271.233665849846,851.0401313856979,553.2030366547954,452.9557605270998,209.09090909090912,163.63636363636363,218.1818181818182,227.27272727272728,227.27272727272728,209.09090909090912,227.27272727272728,227.27272727272728,200.00000000000003,218.1818181818182,227.27272727272728,281.81818181818187,154.54545454545456,181.81818181818184,200.00000000000003,209.09090909090912,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,36.36363636363637,45.45454545454546,27.272727272727273,27.272727272727273,27.272727272727273,54.54545454545455,81.81818181818183,63.63636363636364,45.45454545454546,45.45454545454546,27.272727272727273,27.272727272727273,181.81818181818184,136.36363636363637,190.9090909090909,200.0,190.9090909090909,163.63636363636363,200.0,200.0,172.72727272727275,163.63636363636363,145.45454545454544,218.18181818181824,109.0909090909091,136.36363636363637,172.72727272727275,181.81818181818184,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,5.0,thumb_out,pinch_release_thumb_swipes_static_arm_in_front,52,False,pinch_release_thumb_swipes_static_arm_in_front__thumb_out,few
15.18316672951796,14.924167024728323,15.999258996815753,19.29654786925466,27.193224379363684,36.147437157864864,25.938951024232423,20.406265330284768,26.41794757144216,50.83862109773581,57.820163169574414,73.79433989411442,48.1300836299307,38.212288524195074,33.89569170259451,28.62431483921864,53.1466064453125,59.593875885009766,66.81147003173828,88.79061126708984,134.11363220214844,155.67237854003906,121.26290893554688,66.99715423583984,80.06816101074219,202.46603393554688,246.4054412841797,321.8726806640625,166.15032958984375,120.4605941772461,101.24666595458984,108.70907592773438,11.698259921812198,11.518433934382417,12.153257694704966,14.461063062556258,19.0352700822902,24.13141889726235,17.816524550869044,15.61089965812862,20.20925364382988,35.85873029262505,37.54811069633473,45.29609293050387,34.847679991546,28.144576301324097,25.999682175977664,22.25121746903116,200.00000000000003,200.00000000000003,200.00000000000003,172.72727272727275,172.72727272727275,172.72727272727275,172.72727272727275,172.72727272727275,154.54545454545456,100.0,218.1818181818182,163.63636363636363,81.81818181818183,90.90909090909092,118.1818181818182,118.1818181818182,269.86453264544633,301.522120369785,359.138882981544,489.6930816728875,841.9733089601464,1058.71772000319,698.7175842655954,457.49434843831807,396.7079940643208,621.8271139586402,633.6227682848945,642.8670147082917,588.1340612185475,508.8473680485715,639.4966951196451,577.407682412577,272.72727272727275,263.6363636363637,254.54545454545456,245.45454545454547,236.36363636363637,227.27272727272728,236.36363636363637,236.36363636363637,236.36363636363637,227.27272727272728,336.3636363636364,245.45454545454547,218.1818181818182,218.1818181818182,327.2727272727273,327.2727272727273,54.54545454545455,63.63636363636364,72.72727272727273,100.0,109.0909090909091,100.0,100.0,72.72727272727273,45.45454545454546,54.54545454545455,45.45454545454546,54.54545454545455,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,218.1818181818182,200.00000000000009,181.8181818181818,145.45454545454544,127.27272727272728,127.27272727272728,136.36363636363637,163.63636363636363,190.9090909090909,172.72727272727275,290.90909090909093,190.9090909090909,172.72727272727272,172.72727272727272,281.81818181818187,281.81818181818187,1.0,1.0,1.0,4.0,5.0,6.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,5.0,9.0,8.0,7.0,3.0,1.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,thumb_out,pinch_release_thumb_swipes_static_arm_in_front,52,True,pinch_release_thumb_swipes_static_arm_in_front__thumb_out,few
14.532758597888474,14.15626518692979,13.775204652894908,12.06182798869976,9.922515639195945,10.821121440547238,9.962558391354449,13.470699674136153,23.85578109778334,48.08297017487586,64.73472731214892,59.080944007226094,63.34204664690888,43.44938894378544,30.582122832301906,23.454391075709115,89.34078216552734,82.68363189697266,54.281063079833984,35.28142166137695,32.14823532104492,59.7125358581543,41.897193908691406,42.03961181640625,78.55583190917969,221.4795684814453,295.9723205566406,175.31723022460938,173.7065887451172,193.5978546142578,159.79844665527344,116.84144592285156,9.936020384644245,10.00349484150806,10.187182546669447,9.495369389246813,7.806977120642974,8.018769746959547,7.620226284421303,10.1579734810247,17.528262910780242,34.10000556680289,46.69786298862574,44.885743073712696,47.85099361219883,30.886812333711845,19.298385299928487,14.891131902553818,100.0,100.0,163.63636363636363,172.72727272727275,209.09090909090912,209.09090909090912,118.1818181818182,81.81818181818183,81.81818181818183,81.81818181818183,200.00000000000003,90.90909090909092,81.81818181818183,81.81818181818183,136.36363636363637,72.72727272727273,319.70711027169705,314.36895074662027,266.96076103430795,227.1096278306124,191.5276631977726,239.4949897613081,176.3727869935461,207.68358330672368,320.2856068798756,573.9376104680256,947.8821684576284,1028.2642252989915,1414.569512853042,893.7601740107251,457.83855471443593,353.06045216815835,300.0,309.0909090909091,290.90909090909093,300.0,290.90909090909093,290.90909090909093,281.81818181818187,272.72727272727275,263.6363636363637,318.1818181818182,309.0909090909091,272.72727272727275,154.54545454545456,163.63636363636363,218.1818181818182,218.1818181818182,36.36363636363637,36.36363636363637,27.272727272727273,45.45454545454546,45.45454545454546,54.54545454545455,45.45454545454546,27.272727272727273,27.272727272727273,27.272727272727273,54.54545454545455,45.45454545454546,36.36363636363637,36.36363636363637,45.45454545454546,36.36363636363637,263.6363636363636,272.72727272727275,263.6363636363637,254.54545454545453,245.45454545454547,236.36363636363637,236.3636363636364,245.45454545454547,236.3636363636364,290.90909090909093,254.54545454545456,227.27272727272728,118.1818181818182,127.27272727272728,172.72727272727272,181.8181818181818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,thumb_out,pinch_release_thumb_swipes_static_arm_in_front,52,True,pinch_release_thumb_swipes_static_arm_in_front__thumb_out,few
11.091744554933962,10.638816996664415,10.680136222460703,9.961852849702218,10.327955819350352,13.949151331400897,20.7439728196643,35.57491276000874,64.94296018435377,70.26633998448489,41.14448967128192,32.30707208023989,30.399413259574253,33.550283667020956,29.165997373068887,23.079406662758544,37.97323226928711,36.99073791503906,37.35049057006836,42.624359130859375,43.376129150390625,58.94455337524414,102.30843353271484,145.24481201171875,339.3990478515625,369.31585693359375,189.2303924560547,119.6813507080078,102.58196258544922,118.82950592041016,101.30721282958984,83.6212158203125,8.653500924699685,8.20104887451638,7.964728031692688,7.527107883126221,7.313703551024876,9.545141015912998,14.273240531235931,25.153956821670924,42.39119366102598,43.475565666637635,28.69480424089865,23.48796011734415,21.81015111045404,23.438135216588325,21.13132851448926,17.17240820188414,81.81818181818183,90.90909090909092,90.90909090909092,81.81818181818183,72.72727272727273,72.72727272727273,90.90909090909092,90.90909090909092,90.90909090909092,154.54545454545456,190.9090909090909,190.9090909090909,81.81818181818183,90.90909090909092,90.90909090909092,90.90909090909092,236.36459225415743,212.28101512527957,209.31700342612623,217.1177128280629,204.97107206175912,244.43377652502224,375.1157484950982,713.2289216952846,1403.3213191868797,1499.7977526611458,929.640574076636,809.5779809811957,755.4020281097846,842.2964332100204,700.4630056186378,507.2923573371386,200.00000000000003,200.00000000000003,200.00000000000003,200.00000000000003,200.00000000000003,200.00000000000003,163.63636363636363,200.00000000000003,209.09090909090912,263.6363636363637,254.54545454545456,236.36363636363637,154.54545454545456,154.54545454545456,154.54545454545456,154.54545454545456,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,27.272727272727273,36.36363636363637,36.36363636363637,45.45454545454546,54.54545454545455,109.0909090909091,63.63636363636364,27.272727272727273,36.36363636363637,45.45454545454546,45.45454545454546,172.72727272727275,172.72727272727275,172.72727272727275,172.72727272727275,172.72727272727275,172.72727272727275,127.27272727272728,163.63636363636363,163.63636363636363,209.09090909090912,145.45454545454547,172.72727272727275,127.27272727272728,118.1818181818182,109.0909090909091,109.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,9.0,4.0,3.0,0.0,2.0,2.0,3.0,3.0,thumb_out,pinch_release_thumb_swipes_static_arm_in_front,52,False,pinch_release_thumb_swipes_static_arm_in_front__thumb_out,few
7.386789282694021,7.84550775319792,9.792750229382104,12.860970023067296,14.954047523318934,13.391903058618334,12.496660055181756,10.483196244215163,10.00031839428531,8.655428001884,8.957984054199223,7.311745522066888,6.012149332608548,6.747879881234501,13.405981212046903,11.9271994450703,25.424022674560547,31.054943084716797,41.997596740722656,55.18288803100586,60.13800430297851,54.82020568847656,57.15702438354492,46.76593780517578,57.12421417236328,51.16056823730469,31.08257484436035,24.20821189880371,18.861602783203125,19.9453182220459,57.17635726928711,47.91069793701172,5.908663472076031,6.069007856263355,7.049249897253785,8.801257110319355,9.775833951258525,9.168490574441172,8.145679983293467,6.587978653567419,6.192900492487984,6.173107584557941,6.614168926785616,5.448335539680821,4.756282583662224,5.438998762348836,8.897815957974473,8.20191539300775,81.81818181818183,100.0,100.0,109.0909090909091,118.1818181818182,118.1818181818182,118.1818181818182,118.1818181818182,109.0909090909091,109.0909090909091,81.81818181818183,90.90909090909092,81.81818181818183,81.81818181818183,100.0,100.0,153.30409928138124,203.4840569203984,276.598536521688,367.545532450379,420.53263833795666,363.27650670535945,385.3071525564457,322.0816112298778,254.90926013298963,186.20164593522,213.29314599991577,156.64595490376615,103.2639448449181,136.88849347245952,184.16196375246565,155.2453087379633,245.45454545454547,236.36363636363637,227.27272727272728,227.27272727272728,236.36363636363637,181.81818181818184,172.72727272727275,163.63636363636363,163.63636363636363,154.54545454545456,154.54545454545456,181.81818181818184,145.45454545454547,145.45454545454547,345.4545454545455,345.4545454545455,36.36363636363637,54.54545454545455,63.63636363636364,63.63636363636364,63.63636363636364,63.63636363636364,54.54545454545455,63.63636363636364,63.63636363636364,45.45454545454546,36.36363636363637,27.272727272727273,27.272727272727273,36.36363636363637,36.36363636363637,36.36363636363637,209.0909090909091,181.8181818181818,163.63636363636363,163.63636363636363,172.72727272727275,118.1818181818182,118.1818181818182,100.0,100.0,109.0909090909091,118.1818181818182,154.54545454545456,118.1818181818182,109.0909090909091,309.0909090909091,309.0909090909091,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,6.0,2.0,1.0,0.0,4.0,8.0,index_press,pinch_release_thumb_swipes_static_arm_in_front_selfprompted,36,False,pinch_release_thumb_swipes_static_arm_in_front_selfprompted__index_press,few
23.000175994096796,26.497584136266568,33.939072531007234,46.320546372502214,62.30072576354267,54.919029562746346,43.74803024579218,28.565458274235468,21.134480582000354,16.60929742056178,14.66713379423268,15.247368825684168,16.82244218160545,18.642911981366233,26.045948534051742,25.30391589038315,84.31449127197266,94.5092544555664,122.32649230957033,166.6480712890625,213.91981506347656,183.4360809326172,141.5093994140625,89.70952606201172,71.41858673095703,60.06864929199219,48.41978454589844,43.34294128417969,43.261199951171875,61.09186172485352,118.46369934082033,107.54344940185548,17.32471092045307,20.08299266859381,25.87324383541603,35.44848960299384,47.67786026881499,41.68482612508603,33.34738300513815,22.449913295697083,16.772923094550656,13.04084552704272,11.439748855883424,11.943437940627335,13.35945380211554,14.586253695867278,18.608398772166534,18.14871003126556,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,90.90909090909092,81.81818181818183,81.81818181818183,81.81818181818183,90.90909090909092,90.90909090909092,145.45454545454547,145.45454545454547,127.27272727272728,127.27272727272728,127.27272727272728,596.6561022364191,690.7645958552448,887.376571448056,1205.9935121863189,1597.8390010293656,1314.7839183716665,1060.7147683895244,733.3728460418229,542.8932027814855,388.9716826458176,313.5897648854966,324.4349826070971,349.1735472193705,424.9468986228549,629.4749602589447,617.148018909366,209.09090909090912,209.09090909090912,200.00000000000003,200.00000000000003,190.9090909090909,200.00000000000003,190.9090909090909,154.54545454545456,172.72727272727275,209.09090909090912,209.09090909090912,227.27272727272728,227.27272727272728,209.09090909090912,209.09090909090912,227.27272727272728,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,45.45454545454546,36.36363636363637,36.36363636363637,45.45454545454546,45.45454545454546,45.45454545454546,54.54545454545455,45.45454545454546,63.63636363636364,63.63636363636364,163.63636363636363,163.63636363636363,154.54545454545456,154.54545454545456,145.45454545454547,154.54545454545456,145.45454545454547,118.1818181818182,136.36363636363637,163.63636363636363,163.63636363636363,181.8181818181818,172.72727272727275,163.63636363636363,145.4545454545455,163.63636363636363,12.0,12.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,5.0,5.0,6.0,4.0,10.0,13.0,14.0,16.0,15.0,13.0,13.0,15.0,14.0,14.0,15.0,12.0,9.0,9.0,9.0,10.0,14.0,13.0,index_press,pinch_release_thumb_swipes_static_arm_in_front_selfprompted,36,True,pinch_release_thumb_swipes_static_arm_in_front_selfprompted__index_press,few
